file_number,message_id,topic,link,domain,top_level_domain
501413,message #160798,Inter-communication Between Plugins,http://www.rigidsoftware.com/Chess/chess.html,www.rigidsoftware.com,com
501478,message #160806,NPE in CreationTool,http://www.rigidsoftware.com/Chess/chess.html,www.rigidsoftware.com,com
501533,message #160817,cannot find class file for javax.servlet.ServletContextListener,http://www.eclipse.org/webtools/community/tutorials/BuildJ2EEWebApp/BuildJ2EEWebApp.html,www.eclipse.org,org
501543,message #160825,js Editor,http://www.myeclipseide.com/,www.myeclipseide.com,com
501551,message #160832,Gettinig Results from ANT,http://ant.apache.org/manual/,ant.apache.org,org
501569,message #160835,Error creating zip file {Project Name.jar},https://bugs.eclipse.org/bugs/show_bug.cgi?id=121742,bugs.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://download.eclipse.org/tools/cdt/releases/callisto,download.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/cdt/downloads.php,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/platform,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.apache.org/,www.apache.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/cdt,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://java.sun.com/,java.sun.com,com
501572,message #160842,Unable to start a C++-Project,http://java.sun.com/cgi-bin/bugreport.cgi,java.sun.com,com
501572,message #160842,Unable to start a C++-Project,http://xml.apache.org/xalan-j,xml.apache.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/callisto,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/callisto/c-dev.php,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://java.sun.com,java.sun.com,com
501572,message #160842,Unable to start a C++-Project,http://java.sun.com/j2se/1.4.2/,java.sun.com,com
501572,message #160842,Unable to start a C++-Project,http://download.eclipse.org/eclipse/downloads/drops/R-3.2-200606291905/download.php?dropFile=eclipse-SDK-3.2-linux-gtk.tar.gz,download.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/downloads/download.php?file=/tools/cdt/releases/callisto/dist/3.1.0/org.eclipse.cdt-3.1.0-linux.x86.tar.gz,www.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://java.sun.com/javase/downloads/index.jsp,java.sun.com,com
501572,message #160842,Unable to start a C++-Project,http://download.eclipse.org/eclipse/downloads/drops/R-3.2-200606291905/download.php?dropFile=eclipse-SDK-3.2-linux-gtk-x86_64.tar.gz,download.eclipse.org,org
501572,message #160842,Unable to start a C++-Project,http://www.eclipse.org/downloads/download.php?file=/tools/cdt/releases/callisto/dist/3.1.0/org.eclipse.cdt-3.1.0-linux.x86_64.tar.gz,www.eclipse.org,org
501586,message #160843,build BIRT from eclipse,http://www.eclipse.org/birt/phoenix/build/buildInstructions.php,www.eclipse.org,org
501610,message #160850,Globally enable assertions in VM?,http://www.eclipse.org/downloads/index.php,www.eclipse.org,org
501610,message #160850,Globally enable assertions in VM?,http://download2.eclipse.org/downloads/build_types.html,download2.eclipse.org,org
501628,message #160852,links on nt!!,http://www.rekenwonder.com/linkmagic.htm,www.rekenwonder.com,com
501633,message #160858,[M9] Folding preferences not applied.,https://bugs.eclipse.org/bugs/show_bug.cgi?id=64080,bugs.eclipse.org,org
501643,message #160861,XLS Emitter on SourceForge,https://sourceforge.net/projects/tribix/,sourceforge.net,net
501643,message #160861,XLS Emitter on SourceForge,https://svn.sourceforge.net,svn.sourceforge.net,net
501672,message #160874,"XML Validation question, possibly a bug",https://bugs.eclipse.org/bugs/show_bug.cgi?id=126022,bugs.eclipse.org,org
501892,message #160954,Border breaks irregularly when page breaks,http://aouw.org,aouw.org,org
501892,message #160954,Border breaks irregularly when page breaks,http://www.catb.org/~esr/faqs/smart-questions.html,www.catb.org,org
501909,message #160961,Signature.toString no longer returns fully qualified names (M9),http://www.genady.net/,www.genady.net,net
502032,message #160995,New article: A Shape Diagram Editor,http://eclipse.org/articles/Article-GEF-diagram-editor/shape.html,eclipse.org,org
502032,message #160995,New article: A Shape Diagram Editor,http://eclipse.org/articles/index.html,eclipse.org,org
502061,message #160998,Custom LayoutProviders,http://help.eclipse.org/help33/topic/org.eclipse.gmf.doc/examples-guide/diagram/layoutServiceExample.html,help.eclipse.org,org
502089,message #161004,Problem starting M5,https://bugs.eclipse.org/bugs/enter_bug.cgi,bugs.eclipse.org,org
502095,message #161006,Where to change attributes from code?,http://dev.eclipse.org/newslists/news.eclipse.technology.gmf/msg03870.html,dev.eclipse.org,org
502112,message #161009,Variables Output,https://bugs.eclipse.org/bugs/show_bug.cgi?id=42679,bugs.eclipse.org,org
502223,message #161045,Error with diagram partitioning,http://wiki.eclipse.org/Diagram_Partitioning,wiki.eclipse.org,org
502223,message #161045,Error with diagram partitioning,http://www.malcom-mac.com/nemo,www.malcom-mac.com,com
502248,message #161052,Figure with two Anchors,http://www.eclipse.org/newsportal/article.php?id=8023&group=eclipse.modeling.gmf#8023,www.eclipse.org,org
502284,message #161059,Stable Version 2.0.1?,http://wiki.eclipse.org/index.php/Version_Numbering,wiki.eclipse.org,org
502332,message #161073,new ant problem in m5?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=47308,bugs.eclipse.org,org
502332,message #161073,new ant problem in m5?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=47312,bugs.eclipse.org,org
502342,message #161078,JSP editing in WTP,https://bugs.eclipse.org/bugs/show_bug.cgi?id=86169,bugs.eclipse.org,org
502342,message #161078,JSP editing in WTP,https://bugs.eclipse.org/bugs/show_bug.cgi?id=128874,bugs.eclipse.org,org
502361,message #161082,How to disable Fast View?,http://nlworks.com/files/eclipse-fast-view.jpg,nlworks.com,com
502373,message #161085,auto-scrolling while DnD with ScalableRootEditPart,http://www.redbooks.ibm.com/redbooks/pdfs/sg246302.pdf,www.redbooks.ibm.com,com
502389,message #161086,Transform Java Project to Web Project,https://bugs.eclipse.org/bugs/show_bug.cgi?id=130174,bugs.eclipse.org,org
502434,message #161096,M9 > UnsupportedOperationException when running unit tests,https://bugs.eclipse.org/bugs/show_bug.cgi?id=63533,bugs.eclipse.org,org
502458,message #161098,Using Java Launching framework,http://www.eclipse.org/articles/Article-Java-launch/launching-java.html,www.eclipse.org,org
502488,message #161111,Is there a viable Formatter for CDT?,http://sourceforge.net/projects/astyle/,sourceforge.net,net
502488,message #161111,Is there a viable Formatter for CDT?,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/cdt-home/community.html?cvsroot=Tools_Project,dev.eclipse.org,org
502488,message #161111,Is there a viable Formatter for CDT?,http://softwitch.net/blog/index.php/simple-indent-code-formatter-for-cdt/,softwitch.net,net
502576,message #161151,M8 vz M9 (your views),http://bugs.eclipse.org/bugs/show_bug.cgi?id=44204,bugs.eclipse.org,org
502599,message #161157,Found character data inside an array element while deserializing,http://tempuri.org/,tempuri.org,org
502599,message #161157,Found character data inside an array element while deserializing,http://www.w3.org/2001/XMLSchema,www.w3.org,org
502599,message #161157,Found character data inside an array element while deserializing,http://schemas.xmlsoap.org/soap/encoding/,schemas.xmlsoap.org,org
502682,message #161169,"Disable ""problems view"" aggressiveness",http://www.swtworkbench.com,www.swtworkbench.com,com
502719,message #161180,Nested classpath variables,http://openrules.com,openrules.com,com
502788,message #161201,GraphLayoutManager,http://www.google.com/search?hl=en&lr=&q=compound+directed+graph+layout,www.google.com,com
502788,message #161201,GraphLayoutManager,http://www.research.att.com/sw/tools/graphviz/TSE93.pdf,www.research.att.com,com
502841,message #161212,Eclipse WTP User Experience Study,http://www.cs.ubc.ca/~lkf/antoine,www.cs.ubc.ca,ca
502841,message #161212,Eclipse WTP User Experience Study,http://www.cs.ubc.ca/~lkf/antoine/study,www.cs.ubc.ca,ca
502879,message #161220,org.eclipse.pde.internal.ui.wizards.imports.PluginImportWizard not found,http://dev.eclipse.org/viewcvs/index.cgi/cdt-home/user/Reference%20Documents/Managed_Build/Managed_Build_Extensibility.html?cvsroot=Tools_Project&rev=1.2,dev.eclipse.org,org
502911,message #161225,problem with nested figure,http://dev.eclipse.org/viewcvs/index.cgi/org.eclipse.mdt/org.eclipse.uml2too,dev.eclipse.org,org
502973,message #161238,UnsatisfiedLinkError,http://dev.eclipse.org/viewcvs/index.cgi/%7Echeckout%7E/platform-swt-home/faq.html#standalone,dev.eclipse.org,org
503005,message #161261,Update Site for the Webtools?,http://download.eclipse.org/webtools/updates/,download.eclipse.org,org
503017,message #161262,deleting build directory,http://www.eclipse.org/search/search.cgi,www.eclipse.org,org
503125,message #161302,Method exit point highlighting strange behavior,https://bugs.eclipse.org/bugs/show_bug.cgi?id=63637,bugs.eclipse.org,org
503214,message #161330,Automatically refreshing a report,http://www.eclipse.org/birt/phoenix/deploy/reportEngineAPI.php#jdbc,www.eclipse.org,org
503225,message #161336,where to start,http://local.phoenix.eclipse.org/resources/content/demos/http://www.eclipse.org/downloads/download.php?r=1&file=/technology/phoenix/demos/install-wtp/install-wtp.html,local.phoenix.eclipse.org,org
503225,message #161336,where to start,http://weconsultants.phpnet.us,weconsultants.phpnet.us,us
503225,message #161336,where to start,http://download.eclipse.org/webtools/downloads/drops/R-1.5.0-200606281455/,download.eclipse.org,org
503225,message #161336,where to start,http://www.eclipse.org/callisto/downloads.php,www.eclipse.org,org
503239,message #161337,gmf constraints,http://wiki.eclipse.org/GMF_Constraints,wiki.eclipse.org,org
503334,message #161356,Hover over variable to show its type?,http://bitwiserlabs.com,bitwiserlabs.com,com
503344,message #161358,"Help search returns ""nothing found""",http://help.eclipse.org/help32/index.jsp,help.eclipse.org,org
503356,message #161361,Urgent. The generated code has a problem.,http://wiki.eclipse.org/index.php/GMF_Tutorial,wiki.eclipse.org,org
503369,message #161362,[ANN] SWT Designer 1.2.2 Beta Released w/ M5 Support,http://www.instantiations.com/swt-designer/beta.html,www.instantiations.com,com
503369,message #161362,[ANN] SWT Designer 1.2.2 Beta Released w/ M5 Support,http://www.instantiations.com,www.instantiations.com,com
503369,message #161362,[ANN] SWT Designer 1.2.2 Beta Released w/ M5 Support,http://www.instantiations.com/codepro/ws,www.instantiations.com,com
503369,message #161362,[ANN] SWT Designer 1.2.2 Beta Released w/ M5 Support,http://www.swt-designer.com,www.swt-designer.com,com
503375,message #161368,Opportunity for Early Testers: Release WTP 1.0.1,http://download.eclipse.org/webtools/committers/drops/R-1.0.1-200602171228/,download.eclipse.org,org
503411,message #161385,need help installing WTP,http://www.catb.org/~esr/faqs/smart-questions.html,www.catb.org,org
503411,message #161385,need help installing WTP,http://download.eclipse.org/webtools/downloads/drops/R-1.0-200512210855/,download.eclipse.org,org
503429,message #161390,why 3.2 not has 'override and commit'?,http://aouw.org,aouw.org,org
503429,message #161390,why 3.2 not has 'override and commit'?,http://www.catb.org/~esr/faqs/smart-questions.html,www.catb.org,org
503429,message #161390,why 3.2 not has 'override and commit'?,http://www.zhxi.com/problem-eclipse-3.1.gif,www.zhxi.com,com
503429,message #161390,why 3.2 not has 'override and commit'?,http://www.zhxi.com/problem-eclipse-3.2.gif,www.zhxi.com,com
503429,message #161390,why 3.2 not has 'override and commit'?,http://wiki.eclipse.org/index.php/Team_Logical_Model_Support,wiki.eclipse.org,org
503473,message #161408,XML Editor Multipage Plugin,http://www.swt-designer.com,www.swt-designer.com,com
503579,message #161448,internet connection problem from inside eclipse,http://www3.software.ibm.com/ibmdl/pub/software/rationalsdp/clearcase/ccrc/614/update/,www3.software.ibm.com,com
503596,message #161453,MBS generated makefiles,http://www.gnu.org/software/gcc/news/dependencies.html,www.gnu.org,org
503612,message #161458,Update from within wtp-all-in-one-sdk-1.0-linux-gtk effects only emf,https://bugs.eclipse.org/bugs/show_bug.cgi?id=123162,bugs.eclipse.org,org
503612,message #161458,Update from within wtp-all-in-one-sdk-1.0-linux-gtk effects only emf,http://www.eclipse.org/eclipse/platform-releng/updatesfor3.1.1.html,www.eclipse.org,org
503653,message #161468,ant input through console,https://bugs.eclipse.org/bugs/show_bug.cgi?id=45484,bugs.eclipse.org,org
503732,message #161482,PicoConchaSuMadre,http://openrules.com,openrules.com,com
503773,message #161498,[ANN]: eclipse-games 3.0M3 released,http://eclipse-games.sourceforge.net/,eclipse-games.sourceforge.net,net
503773,message #161498,[ANN]: eclipse-games 3.0M3 released,https://sourceforge.net/project/shownotes.php?release_id=199881,sourceforge.net,net
503787,message #161499,setup Server Runtime Environment,https://cours.ele.etsmtl.ca/academique/gti525/BuildJ2EEWebAppTutorial/BuildJ2EEWebApp.html,cours.ele.etsmtl.ca,ca
503787,message #161499,setup Server Runtime Environment,http://www.emdev.ru,www.emdev.ru,ru
503795,message #161500,Contractor for CDT work,http://www.franklin.com,www.franklin.com,com
503808,message #161504,Editor keybindings cheat sheet,http://eclipse-tools.sourceforge.net/shortcuts.html,eclipse-tools.sourceforge.net,net
503849,message #161514,Project nature and more,https://bugs.eclipse.org/bugs/show_bug.cgi?id=36965,bugs.eclipse.org,org
503905,message #161538,Does anyone know of an XML editor which works with M5,http://xmlbuddy.com/,xmlbuddy.com,com
503988,message #161559,CheckboxTreeViewer with multiple columns,http://www.java2s.com/Code/Java/SWT-JFace-Eclipse/DemonstratesCheckboxTreeViewer.htm,www.java2s.com,com
504012,message #161569,"Bugzilla, I kill you!!",http://dev.eclipse.org/mhonarc/lists/eclipse-dev/msg04628.html,dev.eclipse.org,org
504012,message #161569,"Bugzilla, I kill you!!",https://bugzilla.eclipse.org,bugzilla.eclipse.org,org
504195,message #161623,Is web.xml being updated correctly,http://www.informatik.fh-wiesbaden.de/~knauf/SWTVertiefung2005/jboss/stateless/importxdoclet4.png,www.informatik.fh-wiesbaden.de,de
504211,message #161625,Folding editor enhancements,http://openrules.com,openrules.com,com
504229,message #161628,Missing jars in M20602141429,https://bugs.eclipse.org/bugs/show_bug.cgi?id=128304,bugs.eclipse.org,org
504232,message #161632,Cannot set data in clipboard,https://bugs.eclipse.org/bugs/show_bug.cgi?id=63564,bugs.eclipse.org,org
504232,message #161632,Cannot set data in clipboard,https://bugs.eclipse.org/bugs/show_bug.cgi?id=59459,bugs.eclipse.org,org
504250,message #161634,How to start the default editor for an IFile object?,http://dev.eclipse.org/viewcvs/index.cgi/~checkout~/platform-ui-home/rcp-proposal/generic_workbench_porting_guide.html,dev.eclipse.org,org
504250,message #161634,How to start the default editor for an IFile object?,http://dev.eclipse.org/viewcvs/index.cgi/~checkout~/platform-ui-home/rcp-pr,dev.eclipse.org,org
504312,message #161657,xml parsing innovation,http://vtd-xml.sf.net,vtd-xml.sf.net,net
504341,message #161665,Bar Chart on Scripted Datasource pb,http://marklorenz.blogspot.com/2006/02/birt-tips-for-java-developers.html,marklorenz.blogspot.com,blogspot.com
504353,message #161666,Opportunity for Early Testers: WTP 101 testUpdates site,http://download.eclipse.org/webtools/testUpdates/,download.eclipse.org,org
504379,message #161676,Modify WrapLabel text,http://java.sun.com/javase/6/docs/api/java/text/MessageFormat.html,java.sun.com,com
504464,message #161694,Fresh calisto install with CDT is slow everywhere,http://www.eclipse.org/callisto/c-dev.php,www.eclipse.org,org
504464,message #161694,Fresh calisto install with CDT is slow everywhere,http://www.eclipse.org/downloads/download.php?r=1&file=/technology/phoenix/demos/install-cdt/callisto-cdt.html,www.eclipse.org,org
504593,message #161713,J2EE Module Dependencies and Server-Side Equinox OSGi,http://apress.com/book/bookDisplay.html?bID=10044,apress.com,com
504628,message #161724,Tomcat serves two copies of webapp if context-root != project name,https://bugs.eclipse.org/bugs/show_bug.cgi?id=125364,bugs.eclipse.org,org
504634,message #161727,Eclipse menu structure..,http://www.eclipse.org/articles/Article-action-contribution/Contributing%20Actions%20to%20the%20Eclipse%20Workbench.html,www.eclipse.org,org
504644,message #161728,How to add tooltips to decorators?,http://www.malcom-mac.com/nemo,www.malcom-mac.com,com
504714,message #161749,How to use the TAB key to indent a line of code?,http://openrules.com,openrules.com,com
504725,message #161751,What is GEF,http://www.rigidsoftware.com/Chess/chess.html,www.rigidsoftware.com,com
504755,message #161754,can I create a structure of a Project?,http://www.eclipse.org/articles/Article-Builders/builders.html,www.eclipse.org,org
504764,message #161761,Connection pooling,http://tomcat.apache.org/tomcat-5.0-doc/jndi-datasource-examples-howto.html,tomcat.apache.org,org
504803,message #161768,GEF & SWT,http://eclipsewiki.editme.com/GEF,eclipsewiki.editme.com,com
504818,message #161769,How to migrate to WTP.,http://www.eclipse.org/webtools/community/tutorials/BuildJ2EEWebApp/BuildJ2EEWebApp.html,www.eclipse.org,org
504832,message #161776,bars highlight,https://bugs.eclipse.org/bugs/show_bug.cgi?id=137793,bugs.eclipse.org,org
504889,message #161794,ChartException: $NO-RB$ java.lang.NullPointerException,http://www.eclipse.org/birt/deploy/RunReport.java,www.eclipse.org,org
504909,message #161802,Installation Issues,http://download.eclipse.org/eclipse/downloads/,download.eclipse.org,org
504923,message #161806,How to checkout a file in Eclipse,https://bugs.eclipse.org/bugs/show_bug.cgi?id=8555,bugs.eclipse.org,org
504931,message #161809,Do you have variable names starting with an underscore?,https://bugs.eclipse.org/bugs/show_bug.cgi?id=52707,bugs.eclipse.org,org
504948,message #161810,How to connect to MySQL 5.0 using Database Explorer,http://dev.mysql.com/downloads/,dev.mysql.com,com
504970,message #161822,Are there resizable dialogs?,http://www.eclipse.org/documentation/html/plugins/org.eclipse.platform.doc.isv/doc/reference/api/org/eclipse/jface/window/Window.html#getShellStyle,www.eclipse.org,org
504998,message #161831,'No server type definition' for geronimo,http://geronimo.apache.org/devtools.html,geronimo.apache.org,org
505025,message #161842,How to eliminate server from generic server when a specific adapter is available.,http://wiki.eclipse.org/index.php/RestructureGenericServerSupportProposal,wiki.eclipse.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.eclipse.org/birt/2005/design,www.eclipse.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.w3.org/2001/XMLSchema-instance,www.w3.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.birt.eclipse.org/ChartModelAttribute,www.birt.eclipse.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.birt.eclipse.org/ChartModelData,www.birt.eclipse.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.birt.eclipse.org/ChartModelLayout,www.birt.eclipse.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.birt.eclipse.org/ChartModel,www.birt.eclipse.org,org
505037,message #161843,[2.1RC2] Binding chart parameter to list doesn't work,http://www.birt.eclipse.org/ChartModelType,www.birt.eclipse.org,org
505049,message #161846,Cannot open external editors from Eclipse,http://aouw.org,aouw.org,org
505055,message #161852,Vote for Enhancement to Update to install eclipse project,https://bugs.eclipse.org/bugs/show_bug.cgi?id=47475,bugs.eclipse.org,org
